"Apostle, The (1997)",Incognito (1997),Bullets Over Broadway (1994),Chasing Amy (1997),"Adventures of Pinocchio, The (1996)","Daytrippers, The (1996)",Cyrano de Bergerac (1990),Cinema Paradiso (1988),Loch Ness (1995),Glengarry Glen Ross (1992)
Turbulence (1997),E.T. the Extra-Terrestrial (1982),"Last of the Mohicans, The (1992)",Stuart Saves His Family (1995),Ransom (1996),Thirty-Two Short Films About Glenn Gould (1993),"Story of Xinghua, The (1993)",House Arrest (1996),"Client, The (1994)",Fried Green Tomatoes (1991)
Forrest Gump (1994),Safe Passage (1994),"Sweet Hereafter, The (1997)",Hotel de Love (1996),Tom & Viv (1994),Spawn (1997),Dark City (1998),"Island of Dr. Moreau, The (1996)",Somebody to Love (1994),"Jungle Book, The (1994)"
Good Will Hunting (1997),In & Out (1997),Chasing Amy (1997),Home Alone 3 (1997),Hercules (1997),"Promesse, La (1996)","Hour of the Pig, The (1993)",Denise Calls Up (1995),JLG/JLG - autoportrait de décembre (1994),Canadian Bacon (1994)
Antonia's Line (1995),Exotica (1994),Rough Magic (1995),Cosi (1996),Love Is All There Is (1996),Gaslight (1944),"Magic Hour, The (1998)",I'm Not Rappaport (1996),Crows and Sparrows (1949),Forrest Gump (1994)
Schindler's List (1993),Raging Bull (1980),Wings of Desire (1987),Rear Window (1954),Kundun (1997),My Favorite Season (1993),Carrington (1995),"Grand Day Out, A (1992)","Endless Summer 2, The (1994)",Rudy (1993)
Forrest Gump (1994),Lawrence of Arabia (1962),Fargo (1996),Boys on the Side (1995),Little City (1998),I.Q. (1994),Rob Roy (1995),"Truth About Cats & Dogs, The (1996)",Pretty Woman (1990),Someone Else's America (1995)
Return of the Jedi (1983),Terminator 2: Judgment Day (1991),Grumpier Old Men (1995),"Magnificent Seven, The (1954)",Antonia's Line (1995),"Getaway, The (1994)",Commandments (1997),Swimming with Sharks (1995),Fresh (1994),Some Like It Hot (1959)
Courage Under Fire (1996),Hercules (1997),Liar Liar (1997),Tales from the Crypt Presents: Bordello of Blood (1996),Twilight (1998),"Invitation, The (Zaproszenie) (1986)",Hana-bi (1997),Johnny Mnemonic (1995),"Scout, The (1994)",Stuart Saves His Family (1995)
Boogie Nights (1997),Casablanca (1942),Forget Paris (1995),Orlando (1993),"Love Bug, The (1969)",Young Guns II (1990),Dr. Strangelove or: How I Learned to Stop Worrying and Love the Bomb (1963),"Graduate, The (1967)",8 Seconds (1994),Mrs. Parker and the Vicious Circle (1994)
Gigi (1958),Being Human (1993),"Substance of Fire, The (1996)",My Life as a Dog (Mitt liv som hund) (1985),Titanic (1997),"Bewegte Mann, Der (1994)",Spawn (1997),Relative Fear (1994),"Last Supper, The (1995)",Cutthroat Island (1995)
Jean de Florette (1986),Desperate Measures (1998),Paris Was a Woman (1995),Nightwatch (1997),Caught (1996),"Great Day in Harlem, A (1994)","Crucible, The (1996)","Rainmaker, The (1997)",Until the End of the World (Bis ans Ende der Welt) (1991),Two Deaths (1995)
"Usual Suspects, The (1995)",Dolores Claiborne (1994),"Funeral, The (1996)",Bent (1997),Rebel Without a Cause (1955),"Boot, Das (1981)",Bed of Roses (1996),Dingo (1992),Forrest Gump (1994),King of the Hill (1993)
Emma (1996),Sabrina (1995),"Mirror Has Two Faces, The (1996)",Tommy Boy (1995),"Magnificent Seven, The (1954)",Hotel de Love (1996),Hard Eight (1996),Nixon (1995),Showgirls (1995),"Philadelphia Story, The (1940)"
Wes Craven's New Nightmare (1994),"Adventures of Robin Hood, The (1938)",Jerry Maguire (1996),Killing Zoe (1994),Oscar & Lucinda (1997),Alien: Resurrection (1997),Gang Related (1997),Freeway (1996),Reality Bites (1994),"Fish Called Wanda, A (1988)"
Trainspotting (1996),"Blues Brothers, The (1980)",Interview with the Vampire (1994),Nina Takes a Lover (1994),"Glimmer Man, The (1996)","Adventures of Pinocchio, The (1996)",Barbarella (1968),Some Mother's Son (1996),"Hunchback of Notre Dame, The (1996)",Deep Rising (1998)
"African Queen, The (1951)","Wedding Singer, The (1998)",Back to the Future (1985),House Party 3 (1994),"Adventures of Robin Hood, The (1938)",Mad Dog Time (1996),Phantoms (1998),Carlito's Way (1993),It's My Party (1995),Henry V (1989)
"Edge, The (1997)","English Patient, The (1996)","Search for One-eye Jimmy, The (1996)",Exotica (1994),"African Queen, The (1951)",In & Out (1997),S.F.W. (1994),"Portrait of a Lady, The (1996)",Once Upon a Time in America (1984),Welcome To Sarajevo (1997)
Gattaca (1997),Chasing Amy (1997),"Full Monty, The (1997)",Getting Away With Murder (1996),"Life Less Ordinary, A (1997)",Air Force One (1997),Tomorrow Never Dies (1997),Tales from the Crypt Presents: Bordello of Blood (1996),Two or Three Things I Know About Her (1966),"Rock, The (1996)"
"Simple Wish, A (1997)",Palmetto (1998),Cinderella (1950),"Fast, Cheap & Out of Control (1997)",Hercules (1997),Escape from L.A. (1996),April Fool's Day (1986),Soul Food (1997),Escape from New York (1981),Withnail and I (1987)
Braveheart (1995),Diabolique (1996),Kingpin (1996),"Walk in the Clouds, A (1995)",Fallen (1998),"Killing Fields, The (1984)","Perfect Candidate, A (1996)",Thinner (1996),Being There (1979),Purple Noon (1960)
"Full Monty, The (1997)","Wings of the Dove, The (1997)",Lashou shentan (1992),"Third Man, The (1949)",Babyfever (1994),Celtic Pride (1996),Touch of Evil (1958),Anna (1996),"Neon Bible, The (1995)",Primal Fear (1996)
Clear and Present Danger (1994),Home Alone (1990),Three Colors: Blue (1993),"Eye of Vichy, The (Oeil de Vichy, L') (1993)",When the Cats Away (Chacun cherche son chat) (1996),Rumble in the Bronx (1995),Body Snatchers (1993),Ready to Wear (Pret-A-Porter) (1994),Destiny Turns on the Radio (1995),Head Above Water (1996)
"Return of Martin Guerre, The (Retour de Martin Guerre, Le) (1982)",Nixon (1995),"Fox and the Hound, The (1981)","Relic, The (1997)",Crash (1996),Brazil (1985),Kingpin (1996),Amityville 3-D (1983),Love Is All There Is (1996),"Body Snatcher, The (1945)"
"Old Man and the Sea, The (1958)","Walk in the Clouds, A (1995)",Emma (1996),Washington Square (1997),"Nightmare on Elm Street, A (1984)",Meet John Doe (1941),"Abyss, The (1989)",Priest (1994),Surviving the Game (1994),"Sweet Hereafter, The (1997)"
"Island of Dr. Moreau, The (1996)",Sliding Doors (1998),Condition Red (1995),In the Mouth of Madness (1995),Forrest Gump (1994),"Apartment, The (1960)",Roommates (1995),"Cure, The (1995)","Hungarian Fairy Tale, A (1987)",Mrs. Winterbourne (1996)
"Life Less Ordinary, A (1997)",Extreme Measures (1996),Chasers (1994),Donnie Brasco (1997),Terminator 2: Judgment Day (1991),Surviving the Game (1994),Mother Night (1996),Castle Freak (1995),"Secret of Roan Inish, The (1994)",Mediterraneo (1991)
Casino (1995),Up Close and Personal (1996),Seven (Se7en) (1995),Good Will Hunting (1997),"Getaway, The (1994)",Waiting for Guffman (1996),Jack (1996),"Magnificent Seven, The (1954)",Wallace & Gromit: The Best of Aardman Animation (1996),Jaws 2 (1978)
"Close Shave, A (1995)",Infinity (1996),Careful (1992),My Fellow Americans (1996),"Forbidden Christ, The (Cristo proibito, Il) (1950)",Fried Green Tomatoes (1991),GoldenEye (1995),Moll Flanders (1996),"Man Who Knew Too Little, The (1997)","Godfather: Part II, The (1974)"
"Peacemaker, The (1997)",Fire Down Below (1997),Ed (1996),"Room with a View, A (1986)",Commandments (1997),"Rock, The (1996)",Fargo (1996),Virtuosity (1995),Striking Distance (1993),"Doom Generation, The (1995)"
"Trigger Effect, The (1996)",Trainspotting (1996),Heat (1995),Searching for Bobby Fischer (1993),White Man's Burden (1995),Tetsuo II: Body Hammer (1992),Cat on a Hot Tin Roof (1958),Cool Hand Luke (1967),Super Mario Bros. (1993),Reality Bites (1994)
Nikita (La Femme Nikita) (1990),Air Force One (1997),Fatal Instinct (1993),My Life as a Dog (Mitt liv som hund) (1985),Star Trek: The Motion Picture (1979),Loch Ness (1995),Jean de Florette (1986),Kingpin (1996),Raiders of the Lost Ark (1981),Courage Under Fire (1996)
Amistad (1997),Apt Pupil (1998),Titanic (1997),Nobody Loves Me (Keiner liebt mich) (1994),"Bewegte Mann, Der (1994)",Contact (1997),I'm Not Rappaport (1996),GoldenEye (1995),Arsenic and Old Lace (1944),Ill Gotten Gains (1997)
"Postman, The (1997)",Trainspotting (1996),Cyrano de Bergerac (1990),Mother (1996),"Great Race, The (1965)","Show, The (1995)",Richie Rich (1994),Body Snatchers (1993),Much Ado About Nothing (1993),Cinderella (1950)
U Turn (1997),"English Patient, The (1996)","Relic, The (1997)","Big Green, The (1995)","Grass Harp, The (1995)","Adventures of Pinocchio, The (1996)","Horse Whisperer, The (1998)","Fan, The (1996)",Harriet the Spy (1996),"Love Bug, The (1969)"
Sliding Doors (1998),House Party 3 (1994),"African Queen, The (1951)",Snow White and the Seven Dwarfs (1937),Desperado (1995),Jack and Sarah (1995),Hurricane Streets (1998),Faces (1968),Police Story 4: Project S (Chao ji ji hua) (1993),"Nightmare Before Christmas, The (1993)"
Annie Hall (1977),Get Shorty (1995),To Die For (1995),Hana-bi (1997),Getting Away With Murder (1996),"Woman in Question, The (1950)",Richie Rich (1994),Dumb & Dumber (1994),Love and Death on Long Island (1997),Emma (1996)
"Adventures of Robin Hood, The (1938)",Spawn (1997),Volcano (1997),Body Parts (1991),Breakdown (1997),Safe Passage (1994),Rent-a-Kid (1995),Kiss the Girls (1997),Roommates (1995),They Made Me a Criminal (1939)
My Crazy Life (Mi vida loca) (1993),Hostile Intentions (1994),"Pyromaniac's Love Story, A (1995)","Adventures of Robin Hood, The (1938)",Tom & Viv (1994),Terror in a Texas Town (1958),"Red Firecracker, Green Firecracker (1994)",Hush (1998),"Horse Whisperer, The (1998)",Lost in Space (1998)
"Game, The (1997)","Ruling Class, The (1972)",Outbreak (1995),"Big Lebowski, The (1998)","Philadelphia Story, The (1940)","Inkwell, The (1994)",Getting Away With Murder (1996),Contact (1997),"Believers, The (1987)",How to Be a Player (1997)
"Close Shave, A (1995)",Heat (1995),"Man from Down Under, The (1943)",Being Human (1993),Kissed (1996),Grateful Dead (1995),Dante's Peak (1997),"Second Jungle Book: Mowgli & Baloo, The (1997)",Infinity (1996),GoodFellas (1990)
"Wrong Trousers, The (1993)",Contact (1997),"Big Green, The (1995)",Jaws (1975),Cyrano de Bergerac (1990),Mary Poppins (1964),Touch (1997),Anaconda (1997),Being There (1979),Rocket Man (1997)
Hard Target (1993),Flesh and Bone (1993),"Hunchback of Notre Dame, The (1996)","Mrs. Brown (Her Majesty, Mrs. Brown) (1997)",Unforgettable (1996),Bastard Out of Carolina (1996),Brother Minister: The Assassination of Malcolm X (1994),"Truth About Cats & Dogs, The (1996)",Everyone Says I Love You (1996),My Fair Lady (1964)
Sliding Doors (1998),Pulp Fiction (1994),Desperate Measures (1998),Frankie Starlight (1995),Anna Karenina (1997),"Walking Dead, The (1995)",Jerry Maguire (1996),Apollo 13 (1995),Amistad (1997),Children of the Revolution (1996)
Akira (1988),American Dream (1990),"Truth About Cats & Dogs, The (1996)","MatchMaker, The (1997)",Vegas Vacation (1997),"American President, The (1995)",Richie Rich (1994),"Visitors, The (Visiteurs, Les) (1993)",Star Trek VI: The Undiscovered Country (1991),"Invitation, The (Zaproszenie) (1986)"
"Very Brady Sequel, A (1996)",Andre (1994),Gordy (1995),Schindler's List (1993),Palmetto (1998),Jaws (1975),Nixon (1995),"Wings of the Dove, The (1997)",Being There (1979),"Doors, The (1991)"
Delicatessen (1991),Cinema Paradiso (1988),Laura (1944),"Graduate, The (1967)",Red Rock West (1992),Speed (1994),Golden Earrings (1947),"Garden of Finzi-Contini, The (Giardino dei Finzi-Contini, Il) (1970)",Lashou shentan (1992),Bed of Roses (1996)
Raiders of the Lost Ark (1981),"Good, The Bad and The Ugly, The (1966)",Jingle All the Way (1996),Richie Rich (1994),Phantoms (1998),"Big Blue, The (Grand bleu, Le) (1988)",Kama Sutra: A Tale of Love (1996),Escape to Witch Mountain (1975),Boy's Life 2 (1997),Snow White and the Seven Dwarfs (1937)
Contact (1997),Jerry Maguire (1996),Beautiful Thing (1996),First Kid (1996),8 Seconds (1994),"Truth About Cats & Dogs, The (1996)","Bridges of Madison County, The (1995)",Ponette (1996),Weekend at Bernie's (1989),Wishmaster (1997)
Rosewood (1997),Liar Liar (1997),Titanic (1997),Air Force One (1997),Natural Born Killers (1994),Tetsuo II: Body Hammer (1992),Little Buddha (1993),Full Metal Jacket (1987),Monty Python and the Holy Grail (1974),Chungking Express (1994)
Breakfast at Tiffany's (1961),"Quiet Room, The (1996)",Mina Tannenbaum (1994),Michael Collins (1996),Tie Me Up! Tie Me Down! (1990),Rosencrantz and Guildenstern Are Dead (1990),Calendar Girl (1993),Mr. Wonderful (1993),Sabrina (1995),"Adventures of Priscilla, Queen of the Desert, The (1994)"
"Bronx Tale, A (1993)",Amityville II: The Possession (1982),Kolya (1996),Wes Craven's New Nightmare (1994),Hurricane Streets (1998),Stargate (1994),"Last of the Mohicans, The (1992)",Mercury Rising (1998),Spanking the Monkey (1994),Paris Was a Woman (1995)
Mother Night (1996),Dead Man (1995),Calendar Girl (1993),Rent-a-Kid (1995),Original Gangstas (1996),That Darn Cat! (1997),"Jungle Book, The (1994)",Lassie (1994),Paris Was a Woman (1995),"Man of No Importance, A (1994)"
Three Colors: Blue (1993),"Boot, Das (1981)",Swimming with Sharks (1995),Hard Rain (1998),Lone Star (1996),In the Army Now (1994),Father of the Bride (1950),Under Siege 2: Dark Territory (1995),Con Air (1997),"Birds, The (1963)"
To Kill a Mockingbird (1962),Anastasia (1997),"Magnificent Seven, The (1954)",Frankie Starlight (1995),"Cowboy Way, The (1994)","Crucible, The (1996)","Last Supper, The (1995)",Two Friends (1986) ,In & Out (1997),Marvin's Room (1996)
Happy Gilmore (1996),Lost in Space (1998),Quiz Show (1994),"Tango Lesson, The (1997)","Godfather, The (1972)",Breakdown (1997),Wes Craven's New Nightmare (1994),"Evening Star, The (1996)",Don Juan DeMarco (1995),Casino (1995)
Glory (1989),Nixon (1995),"Englishman Who Went Up a Hill, But Came Down a Mountain, The (1995)",In & Out (1997),"Close Shave, A (1995)",Men in Black (1997),Jack (1996),Across the Sea of Time (1995),Walking and Talking (1996),Foxfire (1996)
Apocalypse Now (1979),Vertigo (1958),Bent (1997),Being There (1979),"Lay of the Land, The (1997)",Congo (1995),"Second Jungle Book: Mowgli & Baloo, The (1997)",Jaws 3-D (1983),Persuasion (1995),I.Q. (1994)
"Birdcage, The (1996)","Silence of the Lambs, The (1991)","Man from Down Under, The (1943)",Higher Learning (1995),Halloween: The Curse of Michael Myers (1995),Wes Craven's New Nightmare (1994),"Rainmaker, The (1997)",Forbidden Planet (1956),Enchanted April (1991),1-900 (1994)
Hotel de Love (1996),Reservoir Dogs (1992),"Man from Down Under, The (1943)",Jaws 3-D (1983),Kissed (1996),Senseless (1998),Escape from L.A. (1996),"Bewegte Mann, Der (1994)",Sliding Doors (1998),Twelve Monkeys (1995)
"Clockwork Orange, A (1971)",Dead Man Walking (1995),Grateful Dead (1995),Angel Baby (1995),"Full Monty, The (1997)","Inkwell, The (1994)",Dangerous Minds (1995),Bent (1997),Turbo: A Power Rangers Movie (1997),Flubber (1997)
Indiana Jones and the Last Crusade (1989),Being Human (1993),Jerry Maguire (1996),"Adventures of Robin Hood, The (1938)",Love Affair (1994),Gigi (1958),Bread and Chocolate (Pane e cioccolata) (1973),"Sixth Man, The (1997)","Santa Clause, The (1994)",Pink Floyd - The Wall (1982)
"Long Kiss Goodnight, The (1996)",French Kiss (1995),Rebecca (1940),3 Ninjas: High Noon At Mega Mountain (1998),"Howling, The (1981)",Chasers (1994),Career Girls (1997),"Very Brady Sequel, A (1996)",Brazil (1985),Angels and Insects (1995)
Toy Story (1995),Mrs. Winterbourne (1996),"Graduate, The (1967)",Hurricane Streets (1998),"Philadelphia Story, The (1940)",Shiloh (1997),Wallace & Gromit: The Best of Aardman Animation (1996),Once Upon a Time... When We Were Colored (1995),"Apartment, The (1960)",Geronimo: An American Legend (1993)
"African Queen, The (1951)",Underground (1995),Reality Bites (1994),Swimming with Sharks (1995),Midnight in the Garden of Good and Evil (1997),Shadow of Angels (Schatten der Engel) (1976),Quartier Mozart (1992),"Cure, The (1995)",Rent-a-Kid (1995),Sliding Doors (1998)
Mary Shelley's Frankenstein (1994),"Trigger Effect, The (1996)",Arsenic and Old Lace (1944),Ponette (1996),Hana-bi (1997),They Made Me a Criminal (1939),What's Eating Gilbert Grape (1993),Citizen Kane (1941),"Believers, The (1987)",Reality Bites (1994)
"Empire Strikes Back, The (1980)",Etz Hadomim Tafus (Under the Domin Tree) (1994),Better Off Dead... (1985),Faster Pussycat! Kill! Kill! (1965),"Birds, The (1963)",Emma (1996),Killer (Bulletproof Heart) (1994),"Babysitter, The (1995)","Man from Down Under, The (1943)","Cook the Thief His Wife & Her Lover, The (1989)"
"River Wild, The (1994)",Grease 2 (1982),Courage Under Fire (1996),Gandhi (1982),Terror in a Texas Town (1958),Alien 3 (1992),Carrington (1995),Selena (1997),"Women, The (1939)",Donnie Brasco (1997)
Searching for Bobby Fischer (1993),High Noon (1952),Breakdown (1997),In the Army Now (1994),Citizen Kane (1941),Fantasia (1940),"Blues Brothers, The (1980)","Nosferatu (Nosferatu, eine Symphonie des Grauens) (1922)",Mrs. Dalloway (1997),Kalifornia (1993)
C'est arriv_près de chez vous (1992),Pulp Fiction (1994),"Juror, The (1996)",Mission: Impossible (1996),Set It Off (1996),Toy Story (1995),"Island of Dr. Moreau, The (1996)","Abyss, The (1989)",In the Army Now (1994),"Three Musketeers, The (1993)"
"Game, The (1997)",Anastasia (1997),L.A. Confidential (1997),Multiplicity (1996),"Piano, The (1993)",Nell (1994),Drop Zone (1994),Jackie Chan's First Strike (1996),Beyond Rangoon (1995),Citizen Kane (1941)
Mighty Aphrodite (1995),Star Wars (1977),Sense and Sensibility (1995),Little Buddha (1993),"Getaway, The (1994)","World of Apu, The (Apur Sansar) (1959)","Man from Down Under, The (1943)",Hoodlum (1997),Angels and Insects (1995),It Happened One Night (1934)
