"Reluctant Debutante, The (1958)",Tom & Viv (1994),"Substance of Fire, The (1996)",Titanic (1997),So I Married an Axe Murderer (1993),Young Guns (1988),Twilight (1998),Pharaoh's Army (1995),Some Like It Hot (1959),Warriors of Virtue (1997)
"Beans of Egypt, Maine, The (1994)","Invitation, The (Zaproszenie) (1986)","Apartment, The (1960)",Angel Baby (1995),Days of Thunder (1990),Basquiat (1996),Fallen (1998),Malice (1993),Picture Bride (1995),Rear Window (1954)
"Beans of Egypt, Maine, The (1994)","Very Natural Thing, A (1974)",Steel (1997),Dangerous Beauty (1998),Boogie Nights (1997),Kaspar Hauser (1993),White Man's Burden (1995),Local Hero (1983),Higher Learning (1995),"Three Caballeros, The (1945)"
For Ever Mozart (1996),Delicatessen (1991),"Lost World: Jurassic Park, The (1997)",When a Man Loves a Woman (1994),Conspiracy Theory (1997),"Game, The (1997)",Wild Things (1998),Hard Eight (1996),"Substance of Fire, The (1996)",All About Eve (1950)
Lashou shentan (1992),Rudy (1993),"Whole Wide World, The (1996)",Some Like It Hot (1959),"Sexual Life of the Belgians, The (1994)",Rosencrantz and Guildenstern Are Dead (1990),Anna Karenina (1997),Amityville II: The Possession (1982),City Hall (1996),Smoke (1995)
Conspiracy Theory (1997),Devil in a Blue Dress (1995),Apocalypse Now (1979),"Crying Game, The (1992)",Homeward Bound II: Lost in San Francisco (1996),"Woman in Question, The (1950)",Little Women (1994),Snow White and the Seven Dwarfs (1937),Don Juan DeMarco (1995),When a Man Loves a Woman (1994)
Emma (1996),Naked Gun 33 1/3: The Final Insult (1994),Tie Me Up! Tie Me Down! (1990),"Mirror Has Two Faces, The (1996)",My Left Foot (1989),Natural Born Killers (1994),Die Hard: With a Vengeance (1995),Speed (1994),"Substance of Fire, The (1996)",That Thing You Do! (1996)
Groundhog Day (1993),Beyond Rangoon (1995),Men in Black (1997),Hugo Pool (1997),Terminator 2: Judgment Day (1991),"Stars Fell on Henrietta, The (1995)",Devil in a Blue Dress (1995),Vampire in Brooklyn (1995),Leave It to Beaver (1997),Full Speed (1996)
Trainspotting (1996),Jaws (1975),Albino Alligator (1996),"Substitute, The (1996)",Screamers (1995),Arsenic and Old Lace (1944),Batman & Robin (1997),Star Trek: The Wrath of Khan (1982),Manon of the Spring (Manon des sources) (1986),Bread and Chocolate (Pane e cioccolata) (1973)
Cobb (1994),Rudy (1993),"Mask, The (1994)",Good Morning (1971),Germinal (1993),Happy Gilmore (1996),"Game, The (1997)",Leave It to Beaver (1997),Total Eclipse (1995),Another Stakeout (1993)
Tom & Viv (1994),Lawrence of Arabia (1962),Chairman of the Board (1998),"Simple Wish, A (1997)",Pink Floyd - The Wall (1982),Body Snatchers (1993),Antonia's Line (1995),Conspiracy Theory (1997),Dead Presidents (1995),Touch of Evil (1958)
Chasing Amy (1997),Gattaca (1997),"Streetcar Named Desire, A (1951)","Full Monty, The (1997)",Picture Bride (1995),Heavenly Creatures (1994),Tomorrow Never Dies (1997),"Month by the Lake, A (1995)",Stalingrad (1993),Coldblooded (1995)
Some Like It Hot (1959),Tales from the Hood (1995),Marvin's Room (1996),Striking Distance (1993),Beverly Hills Ninja (1997),If Lucy Fell (1996),Batman & Robin (1997),"Spanish Prisoner, The (1997)",Daylight (1996),Living in Oblivion (1995)
"Body Snatcher, The (1945)",Local Hero (1983),Audrey Rose (1977),Calendar Girl (1993),Angel Baby (1995),"Great Escape, The (1963)","Big Blue, The (Grand bleu, Le) (1988)",Star Wars (1977),Etz Hadomim Tafus (Under the Domin Tree) (1994),Tales From the Crypt Presents: Demon Knight (1995)
Immortal Beloved (1994),Cat on a Hot Tin Roof (1958),Titanic (1997),Afterglow (1997),It Happened One Night (1934),Beat the Devil (1954),Primary Colors (1998),"Great Escape, The (1963)",Serial Mom (1994),"Thin Blue Line, The (1988)"
Clear and Present Danger (1994),Bad Company (1995),Sleepers (1996),Jaws (1975),Diabolique (1996),Bastard Out of Carolina (1996),Robin Hood: Prince of Thieves (1991),"Lawnmower Man, The (1992)","Remains of the Day, The (1993)","Beans of Egypt, Maine, The (1994)"
"Ghost and Mrs. Muir, The (1947)","Princess Bride, The (1987)",Steel (1997),Batman & Robin (1997),"Time to Kill, A (1996)",Star Trek: The Wrath of Khan (1982),"Santa Clause, The (1994)",Waiting for Guffman (1996),Star Trek: First Contact (1996),"Fear, The (1995)"
Another Stakeout (1993),Toy Story (1995),Vampire in Brooklyn (1995),Rudy (1993),"Thin Man, The (1934)",Body Parts (1991),Gumby: The Movie (1995),What's Eating Gilbert Grape (1993),"Game, The (1997)",Babe (1995)
Eraser (1996),"Substance of Fire, The (1996)",Tokyo Fist (1995),Delicatessen (1991),"Ice Storm, The (1997)",Star Trek V: The Final Frontier (1989),Carried Away (1996),Rebecca (1940),Heavy (1995),Full Speed (1996)
Beyond Rangoon (1995),"Perez Family, The (1995)",Rudy (1993),Delicatessen (1991),Nowhere (1997),City Hall (1996),"Thin Man, The (1934)","Sexual Life of the Belgians, The (1994)",Die Hard: With a Vengeance (1995),What Happened Was... (1994)
Fall (1997),Grease 2 (1982),Angel and the Badman (1947),Little Women (1994),When We Were Kings (1996),Shopping (1994),Clean Slate (1994),Aliens (1986),Homeward Bound II: Lost in San Francisco (1996),"Awfully Big Adventure, An (1995)"
Fall (1997),Clean Slate (1994),Angel and the Badman (1947),Natural Born Killers (1994),It's My Party (1995),JLG/JLG - autoportrait de décembre (1994),"Nutty Professor, The (1996)",Half Baked (1998),When a Man Loves a Woman (1994),Highlander (1986)
Village of the Damned (1995),"Farewell to Arms, A (1932)",Star Trek: First Contact (1996),Nobody Loves Me (Keiner liebt mich) (1994),Raiders of the Lost Ark (1981),Switchblade Sisters (1975),Made in America (1993),Booty Call (1997),Carrington (1995),Cyclo (1995)
Wild Things (1998),Somebody to Love (1994),"First Wives Club, The (1996)",Searching for Bobby Fischer (1993),Devil in a Blue Dress (1995),"Game, The (1997)",Clean Slate (1994),Delta of Venus (1994),It's My Party (1995),"Trigger Effect, The (1996)"
Nikita (La Femme Nikita) (1990),Dream With the Fishes (1997),Window to Paris (1994),All Over Me (1997),"City of Lost Children, The (1995)",Cyclo (1995),Rear Window (1954),Willy Wonka and the Chocolate Factory (1971),"Parent Trap, The (1961)",Wings of Desire (1987)
Titanic (1997),Two Bits (1995),Vampire in Brooklyn (1995),Delta of Venus (1994),Tom & Viv (1994),Duoluo tianshi (1995),When a Man Loves a Woman (1994),Clean Slate (1994),Reckless (1995),Legal Deceit (1997)
Trainspotting (1996),"Jungle Book, The (1994)","Postman, The (1997)",Vampire in Brooklyn (1995),Two if by Sea (1996),"Cement Garden, The (1993)",Cold Comfort Farm (1995),"Cook the Thief His Wife & Her Lover, The (1989)",Bread and Chocolate (Pane e cioccolata) (1973),North (1994)
Boxing Helena (1993),Flipper (1996),U Turn (1997),Albino Alligator (1996),"Gay Divorcee, The (1934)",T-Men (1947),Poison Ivy II (1995),"Low Life, The (1994)",Dangerous Minds (1995),Primary Colors (1998)
"Little Princess, The (1939)",Terminal Velocity (1994),Vampire in Brooklyn (1995),Pink Floyd - The Wall (1982),Fear (1996),Gigi (1958),"Simple Twist of Fate, A (1994)",Beautiful Girls (1996),Roman Holiday (1953),Houseguest (1994)
Annie Hall (1977),Get Shorty (1995),Bitter Moon (1992),Roommates (1995),"Fan, The (1996)",I Love Trouble (1994),Carrie (1976),Rosewood (1997),Manny & Lo (1996),Bliss (1997)
Fresh (1994),Anna Karenina (1997),Body Parts (1991),"Ice Storm, The (1997)","Mask, The (1994)",Another Stakeout (1993),High Noon (1952),Wild America (1997),Everyone Says I Love You (1996),Judge Dredd (1995)
Wild Things (1998),Mighty Aphrodite (1995),Conspiracy Theory (1997),Ghost in the Shell (Kokaku kidotai) (1995),Clean Slate (1994),Delicatessen (1991),Richie Rich (1994),Carrie (1976),Trees Lounge (1996),Good Morning (1971)
Tom & Viv (1994),"Game, The (1997)",Devil in a Blue Dress (1995),Clean Slate (1994),"First Wives Club, The (1996)",Children of the Revolution (1996),Shopping (1994),"Quick and the Dead, The (1995)","Associate, The (1996)",Rosencrantz and Guildenstern Are Dead (1990)
"Close Shave, A (1995)",Angel and the Badman (1947),Man of the House (1995),Tomorrow Never Dies (1997),When a Man Loves a Woman (1994),Fall (1997),Natural Born Killers (1994),"Usual Suspects, The (1995)",Conspiracy Theory (1997),Wild Things (1998)
Dumb & Dumber (1994),Faces (1968),Traveller (1997),Star Trek: First Contact (1996),"Magnificent Seven, The (1954)",Chinatown (1974),"Time to Kill, A (1996)","Spanish Prisoner, The (1997)",Meet John Doe (1941),Somewhere in Time (1980)
Chungking Express (1994),Vegas Vacation (1997),Marked for Death (1990),"Quest, The (1996)","Fugitive, The (1993)",Twelve Monkeys (1995),Raising Arizona (1987),Giant (1956),"Very Natural Thing, A (1974)",Alphaville (1965)
Benny & Joon (1993),For Ever Mozart (1996),Homeward Bound II: Lost in San Francisco (1996),Clean Slate (1994),Naked Gun 33 1/3: The Final Insult (1994),Delicatessen (1991),"Substance of Fire, The (1996)",Pulp Fiction (1994),Conspiracy Theory (1997),Boys in Venice (1996)
Tales from the Hood (1995),Back to the Future (1985),"Maybe, Maybe Not (Bewegte Mann, Der) (1994)",Chasers (1994),Rebecca (1940),Mrs. Doubtfire (1993),Angels and Insects (1995),Money Talks (1997),"Boys, Les (1997)",Love Is All There Is (1996)
Castle Freak (1995),Star Wars (1977),Star Trek: The Wrath of Khan (1982),Salut cousin! (1996),"Very Brady Sequel, A (1996)",Beavis and Butt-head Do America (1996),Kalifornia (1993),Apt Pupil (1998),Jane Eyre (1996),Microcosmos: Le peuple de l'herbe (1996)
Fire on the Mountain (1996),Red Rock West (1992),"Apartment, The (1960)",Delicatessen (1991),Laura (1944),"Jungle Book, The (1994)",Carrington (1995),Rear Window (1954),Flipper (1996),"Invitation, The (Zaproszenie) (1986)"
Raiders of the Lost Ark (1981),"Good, The Bad and The Ugly, The (1966)",Butch Cassidy and the Sundance Kid (1969),"Paris, Texas (1984)","Colonel Chabert, Le (1994)",Titanic (1997),"River Wild, The (1994)",Withnail and I (1987),Richie Rich (1994),U Turn (1997)
Tom & Viv (1994),Delta of Venus (1994),"First Wives Club, The (1996)",Titanic (1997),Pharaoh's Army (1995),Devil in a Blue Dress (1995),"Murder, My Sweet (1944)",Clean Slate (1994),Wild Things (1998),Shopping (1994)
Titanic (1997),Rosewood (1997),Little Big League (1994),Air Force One (1997),"Unbearable Lightness of Being, The (1988)",Annie Hall (1977),"Shining, The (1980)","Getaway, The (1994)",Eddie (1996),"Indian in the Cupboard, The (1995)"
Tom & Viv (1994),Delta of Venus (1994),So I Married an Axe Murderer (1993),"First Wives Club, The (1996)",Reckless (1995),Two Bits (1995),When a Man Loves a Woman (1994),Clean Slate (1994),Devil in a Blue Dress (1995),Titanic (1997)
Four Rooms (1995),Germinal (1993),Seven (Se7en) (1995),Beyond Rangoon (1995),Home Alone (1990),What Happened Was... (1994),For Ever Mozart (1996),Rear Window (1954),White Squall (1996),"Ice Storm, The (1997)"
Aliens (1986),Another Stakeout (1993),"Substance of Fire, The (1996)",Duoluo tianshi (1995),Tom & Viv (1994),"Whole Wide World, The (1996)",Fear (1996),"Thin Man, The (1934)",Shopping (1994),Duck Soup (1933)
Tom & Viv (1994),"Cérémonie, La (1995)","Craft, The (1996)","Boot, Das (1981)",Delta of Venus (1994),Clean Slate (1994),Anastasia (1997),Houseguest (1994),"Funeral, The (1996)",Titanic (1997)
Devil in a Blue Dress (1995),Delta of Venus (1994),Titanic (1997),Tom & Viv (1994),Fear (1996),"Game, The (1997)",Wild Things (1998),"Substance of Fire, The (1996)","First Wives Club, The (1996)",So I Married an Axe Murderer (1993)
Devil in a Blue Dress (1995),Conspiracy Theory (1997),Wild Things (1998),Clean Slate (1994),"Game, The (1997)",When a Man Loves a Woman (1994),"Associate, The (1996)",Fear (1996),Another Stakeout (1993),Richie Rich (1994)
When a Man Loves a Woman (1994),Young Guns (1988),"Browning Version, The (1994)","Designated Mourner, The (1997)",Duck Soup (1933),Tom & Viv (1994),Shopping (1994),Rosewood (1997),Delta of Venus (1994),Brother Minister: The Assassination of Malcolm X (1994)
Delta of Venus (1994),Clean Slate (1994),Funny Face (1957),White Squall (1996),Delicatessen (1991),Nina Takes a Lover (1994),Apocalypse Now (1979),Desperado (1995),Tom & Viv (1994),Conspiracy Theory (1997)
"Substance of Fire, The (1996)",Another Stakeout (1993),"Ice Storm, The (1997)","Basketball Diaries, The (1995)","Empire Strikes Back, The (1980)",Cemetery Man (Dellamorte Dellamore) (1994),"Sexual Life of the Belgians, The (1994)",Desperado (1995),Conspiracy Theory (1997),Robin Hood: Men in Tights (1993)
Rudy (1993),Conspiracy Theory (1997),Devil in a Blue Dress (1995),JLG/JLG - autoportrait de décembre (1994),Young Guns (1988),"Funeral, The (1996)",Clean Slate (1994),It's My Party (1995),"Women, The (1939)","Substance of Fire, The (1996)"
Dead Man Walking (1995),When We Were Kings (1996),"Secret Agent, The (1996)",Jury Duty (1995),"Clockwork Orange, A (1971)",Tom & Viv (1994),Delicatessen (1991),Picture Bride (1995),Shopping (1994),Commandments (1997)
U Turn (1997),Rudy (1993),My Fair Lady (1964),Bad Boys (1995),Devil in a Blue Dress (1995),Natural Born Killers (1994),"Game, The (1997)",Toy Story (1995),Money Train (1995),Amos & Andrew (1993)
Eddie (1996),Indian Summer (1996),"City of Lost Children, The (1995)",Fallen (1998),Nothing to Lose (1994),Boxing Helena (1993),Little Women (1994),Nénette et Boni (1996),M*A*S*H (1970),For the Moment (1994)
Conspiracy Theory (1997),"Wizard of Oz, The (1939)",Houseguest (1994),Rebel Without a Cause (1955),Beauty and the Beast (1991),Delta of Venus (1994),Smoke (1995),Vampire in Brooklyn (1995),"Little Princess, The (1939)","Kiss Me, Guido (1997)"
Muppet Treasure Island (1996),First Kid (1996),Pink Floyd - The Wall (1982),Full Speed (1996),Four Rooms (1995),"Sexual Life of the Belgians, The (1994)",Now and Then (1995),Good Morning (1971),"Ice Storm, The (1997)","Postman, The (1997)"
Tom & Viv (1994),Delta of Venus (1994),"First Wives Club, The (1996)",So I Married an Axe Murderer (1993),Reckless (1995),Shopping (1994),Clean Slate (1994),Titanic (1997),Devil in a Blue Dress (1995),Wild Things (1998)
Tom & Viv (1994),Clean Slate (1994),Delta of Venus (1994),"First Wives Club, The (1996)",Delicatessen (1991),Liebelei (1933),Richie Rich (1994),Naked Gun 33 1/3: The Final Insult (1994),Titanic (1997),So I Married an Axe Murderer (1993)
Tom & Viv (1994),Evil Dead II (1987),Conspiracy Theory (1997),JLG/JLG - autoportrait de décembre (1994),Richie Rich (1994),Aladdin (1992),"Secret Agent, The (1996)",Delta of Venus (1994),Fear (1996),Tomorrow Never Dies (1997)
Devil in a Blue Dress (1995),Fear (1996),Clean Slate (1994),Touch of Evil (1958),Searching for Bobby Fischer (1993),Rudy (1993),"Horse Whisperer, The (1998)",Shopping (1994),Conspiracy Theory (1997),Liebelei (1933)
"Ice Storm, The (1997)",My Left Foot (1989),Delta of Venus (1994),Jury Duty (1995),For Ever Mozart (1996),"Time to Kill, A (1996)","Nightmare on Elm Street, A (1984)",Toy Story (1995),U Turn (1997),Devil in a Blue Dress (1995)
Tom & Viv (1994),Delta of Venus (1994),Titanic (1997),Clean Slate (1994),"Game, The (1997)",Two Bits (1995),Devil in a Blue Dress (1995),When a Man Loves a Woman (1994),Duoluo tianshi (1995),Wild Things (1998)
Delta of Venus (1994),White Squall (1996),Liebelei (1933),Mighty Aphrodite (1995),Tom & Viv (1994),"First Wives Club, The (1996)",So I Married an Axe Murderer (1993),Blade Runner (1982),Clean Slate (1994),Fear (1996)
"Niagara, Niagara (1997)",Marked for Death (1990),Relative Fear (1994),Clerks (1994),"Thin Blue Line, The (1988)",E.T. the Extra-Terrestrial (1982),"Specialist, The (1994)","Spanish Prisoner, The (1997)",Dracula: Dead and Loving It (1995),Home Alone 3 (1997)
Seven (Se7en) (1995),First Kid (1996),Wild America (1997),"Ice Storm, The (1997)","Substance of Fire, The (1996)","Stars Fell on Henrietta, The (1995)",My Fair Lady (1964),Raiders of the Lost Ark (1981),Muppet Treasure Island (1996),Surviving the Game (1994)
"Journey of August King, The (1995)",Wild Things (1998),Two Bits (1995),"First Wives Club, The (1996)",Tom & Viv (1994),Homeward Bound II: Lost in San Francisco (1996),Delta of Venus (1994),Shopping (1994),Titanic (1997),Mighty Aphrodite (1995)
Conspiracy Theory (1997),Mighty Aphrodite (1995),Tom & Viv (1994),Another Stakeout (1993),This Is Spinal Tap (1984),Devil in a Blue Dress (1995),"Ice Storm, The (1997)",When a Man Loves a Woman (1994),Hard Eight (1996),"Mask, The (1994)"
Love Serenade (1996),"Wild Bunch, The (1969)",Pocahontas (1995),Ma vie en rose (My Life in Pink) (1997),"Fugitive, The (1993)","Fifth Element, The (1997)",Lady of Burlesque (1943),Once Upon a Time in America (1984),Quartier Mozart (1992),Shooting Fish (1997)
Delta of Venus (1994),Tom & Viv (1994),"Other Voices, Other Rooms (1997)","First Wives Club, The (1996)",Titanic (1997),Wild Things (1998),Monty Python and the Holy Grail (1974),"Journey of August King, The (1995)",Bulletproof (1996),Reckless (1995)
Tom & Viv (1994),Mighty Aphrodite (1995),Titanic (1997),Reckless (1995),Pharaoh's Army (1995),"Prophecy, The (1995)","Substance of Fire, The (1996)",Grease (1978),Clean Slate (1994),Delta of Venus (1994)
Conspiracy Theory (1997),Delta of Venus (1994),"Clockwork Orange, A (1971)",Another Stakeout (1993),"Wizard of Oz, The (1939)",Delicatessen (1991),Clean Slate (1994),Star Trek: The Motion Picture (1979),Homeward Bound II: Lost in San Francisco (1996),Independence Day (ID4) (1996)
When a Man Loves a Woman (1994),Tom & Viv (1994),Devil in a Blue Dress (1995),Delta of Venus (1994),Wild Things (1998),Shopping (1994),Clean Slate (1994),Anne Frank Remembered (1995),Young Guns (1988),Fear (1996)
"Object of My Affection, The (1998)",Swingers (1996),Exit to Eden (1994),"Horse Whisperer, The (1998)",Bonnie and Clyde (1967),His Girl Friday (1940),Boogie Nights (1997),"Shawshank Redemption, The (1994)",Castle Freak (1995),Lord of Illusions (1995)
